time, light, accx, accy, accz,
87.84, 1.84863, -1.90824, -0.0466201, 9.73875, 
87.872, 1.84388, 0.0295956, 0.0110951, 9.76893, 
87.904, 1.83126, 1.4542, -0.04239, 9.86225, 
87.936, 1.80545, -0.0308928, 0.143389, 9.78898, 
87.968, 1.81413, 0.942852, -0.0306154, 9.8225, 
88, 1.78063, -0.0265012, 0.0252806, 9.8899, 
88.032, 1.81109, 0.0386003, -0.00975056, 9.77081, 
88.064, 1.81385, 0.0248381, 0.0542424, 9.88471, 
88.096, 1.80726, 0.043041, 0.0578148, 9.81659, 
88.128, 1.80163, 0.00140084, -0.0133074, 9.81843, 
88.16, 1.80029, 0.00324731, -0.0676556, 9.78831, 
88.192, 1.7877, -0.0283022, 0.370672, 9.7381, 
88.224, 1.78223, -0.0104988, 0.211239, 9.72438, 
88.256, 1.77313, -0.0915093, 0.0173925, 9.78603, 
88.288, 1.77505, 0.0342089, 0.0751751, 9.85771, 
88.32, 1.77233, 0.0163824, -0.0333551, 9.93038, 
88.352, 1.75882, 0.0387007, -0.0188548, 9.7823, 
88.384, 1.76151, -1.91316, -0.0905619, 9.8146, 
88.416, 1.75851, -0.00231584, 0.0245338, 9.83705, 
88.448, 1.75794, 0.619598, -0.112661, 9.8084, 
88.48, 1.75613, -0.0166891, 0.0514721, 9.78751, 
88.512, 1.75251, 0.0392555, -0.00457964, 9.74969, 
88.544, 1.74706, 0.0378894, 0.0923968, 9.79784, 
88.576, 1.74314, -0.0256796, -0.0839254, 9.77936, 
88.608, 1.75394, 0.0555448, -0.142959, 9.91409, 
88.64, 1.75142, 0.0235303, -0.00251077, 9.82989, 
88.672, 1.74506, 0.0557976, -0.0694631, 9.94276, 
88.704, 1.75467, -0.0224517, -0.0243797, 9.85128, 
88.736, 1.75831, -0.0901058, -0.000350084, 9.83978, 
88.768, 1.74525, -0.0621152, 0.0645429, 9.78908, 
88.8, 1.75627, -0.0618906, 0.126898, 9.81298, 
88.832, 1.7621, -0.0436693, 0.0393366, 9.86477, 
88.864, 1.75841, 0.00965048, 0.0578346, 9.79486, 
88.896, 1.75289, 0.0249764, 0.0970972, 9.8499, 
88.928, 1.76506, 0.013819, -0.0165733, 9.83298, 
88.96, 1.77296, 0.015173, -0.0363035, 9.87582, 
88.992, 1.76721, -0.00910006, 0.0757268, 9.87606, 
89.024, 1.76847, -0.0151746, -0.00906709, 9.74213, 
89.056, 1.58178, 0.0825241, -0.0578304, 9.76906, 
89.088, 1.58198, 0.00618181, -0.0139583, 9.75573, 
89.12, 1.57814, 1.95581, 0.149697, 9.78886, 
89.152, 1.57622, -0.00682982, -0.0507072, 9.75747, 
89.184, 1.59307, 0.0301489, -0.0914157, 9.76505, 
89.216, 1.59051, 0.0662194, -0.0186719, 9.83876, 
89.248, 1.57132, 0.0134426, -0.187511, 9.78074, 
89.28, 1.57295, -0.070346, -0.0384622, 9.80541, 
89.312, 1.5943, 0.0544422, -0.059491, 9.75696, 
89.344, 1.58322, 0.109426, 0.00227677, 9.71099, 
89.376, 1.57617, 0.0332136, 0.0203182, 9.76805, 
89.408, 1.57454, -0.0318408, -0.0744365, 9.80789, 
89.44, 1.58402, -0.0322496, -0.129637, 9.77673, 
89.472, 1.5859, -0.0362735, 0.0188049, 9.67896, 
89.504, 1.58912, -0.0221957, 0.0573104, 9.78496, 
89.536, 1.58832, 0.0489458, -0.0252587, 9.78057, 
89.568, 1.58498, -0.00439033, -0.0563876, 9.7367, 
89.6, 1.61197, -0.0117876, -0.0410676, 9.81508, 
89.632, 1.61963, -0.0524815, 0.00479756, 9.81053, 
89.664, 1.61059, 0.0189176, 0.046073, 9.8135, 
89.696, 1.65275, 0.0653952, 0.00503771, 9.79281, 
89.728, 1.66424, -0.00300469, 0.126419, 9.84002, 
89.76, 1.67622, 0.0032123, -0.0358519, 9.73952, 
89.792, 1.66438, -0.0679209, 0.123688, 9.79444, 
89.824, 1.70109, 0.0147403, -0.00805894, 9.77691, 
89.856, 1.72284, 0.0134556, -0.0651946, 9.81264, 
89.888, 1.71411, 0.0839514, -0.0670992, 9.81719, 
89.92, 1.73421, 0.0530275, 0.117638, 9.79448, 
89.952, 1.74922, -0.0575972, 0.0956101, 9.80326, 
89.984, 1.77181, 0.0390927, 0.0166176, 9.74824, 
90.016, 1.79033, 0.0277501, -0.0145013, 9.83016, 
90.048, 2.15381, -0.0186175, 0.0708005, 9.86805, 
90.08, 2.1638, 0.0233645, -0.0383343, 9.88623, 
90.112, 2.16661, 0.0123292, -0.00174236, 9.71936, 
90.144, 2.15851, -0.00377548, 0.138734, 9.83153, 
90.176, 2.1815, -0.0189391, 0.00479612, 9.69778, 
90.208, 2.20165, -0.0344106, -0.0384214, 9.76501, 
90.24, 2.16943, 0.0371002, 0.0757186, 9.80417, 
90.272, 2.20545, -0.0112178, -0.0268967, 9.75908, 
90.304, 2.17715, -0.0655454, 0.129125, 9.75341, 
90.336, 2.18063, -0.0228203, 0.192828, 9.86081, 
90.368, 2.18703, 0.040353, -0.0909299, 9.7119, 
90.4, 2.20587, 0.00397046, -0.0227097, 9.86344, 
90.432, 2.20866, 0.00171691, 0.068112, 9.806, 
90.464, 2.21699, -0.0164265, -0.0613596, 9.71066, 
90.496, 2.20457, -0.3132, -0.430428, 9.8471, 
90.528, 2.22814, 0.0960364, 0.0502135, 9.8379, 
90.56, 2.20805, 0.00436118, 0.0388152, 9.71861, 
90.592, 2.22332, 0.0813123, -0.0290496, 9.81913, 
90.624, 2.22762, -0.0102115, -0.182072, 9.75509, 
90.656, 2.19976, -0.0539803, -0.198958, 9.77809, 
90.688, 2.20612, -0.0700813, 0.00165947, 9.78526, 
90.72, 2.20635, 0.0445203, -0.0318236, 9.83068, 
90.752, 2.21097, 1.68634, -0.144235, 9.774, 
90.784, 2.23865, 0.0271459, 0.0432326, 9.82702, 
90.816, 2.21751, -0.102582, 0.0715856, 9.76626, 
90.848, 2.22668, -0.0206007, 0.0757567, 9.75122, 
90.88, 2.22791, -0.0714096, -0.0137831, 9.79997, 
90.912, 2.23554, 0.0204638, -0.0252016, 9.78612, 
90.944, 2.23236, -1.78257, -0.247093, 9.83162, 
90.976, 2.22185, -1.7587, -0.195169, 9.80192, 
91.008, 2.24015, -1.7372, -0.0403649, 9.84976, 
91.04, 1.81191, -1.83157, 0.0332323, 9.80087, 
91.072, 1.83887, -1.76588, -0.0188335, 9.83605, 
91.104, 1.81604, -1.69733, 0.204477, 9.75179, 
91.136, 1.80778, 5.09707, 1.07376, 9.6721, 
91.168, 1.84627, 2.44387, -1.0094, 9.73495, 
91.2, 1.82099, 1.46642, -0.648481, 9.83062, 
91.232, 1.83743, -3.68098, -1.42906, 9.77169, 
91.264, 1.81839, -1.59534, 0.453384, 9.86401, 
91.296, 1.83502, -1.65999, 0.488971, 9.80309, 
91.328, 1.81994, -1.55962, 0.59462, 9.76889, 
91.36, 1.83018, 5.84575, 1.50705, 9.8587, 
91.392, 1.83417, -3.21482, -1.18186, 9.81708, 
91.424, 1.8229, 5.6635, 1.70001, 9.78455, 
91.456, 1.81237, -4.97554, -3.41157, 9.72241, 
91.488, 1.81317, 5.68489, 1.62948, 9.90549, 
91.52, 1.83868, 2.01448, -1.39253, 9.83115, 
91.552, 1.83453, 0.0576192, 0.00315202, 9.79905, 
91.584, 1.83501, 0.107766, -0.0132492, 9.84385, 
91.616, 1.81265, -2.6297, 0.0684433, 9.81828, 
91.648, 1.82774, -2.34791, 1.19578, 9.80895, 
91.68, 1.82337, 0.860614, 1.04189, 9.76402, 
91.712, 1.84567, 0.0286224, -0.209867, 9.87644, 
91.744, 1.84716, 0.0832722, 0.131715, 9.71614, 
91.776, 1.83998, -3.73517, -2.23414, 9.85196, 
91.808, 1.82576, -2.97717, 0.485365, 9.82257, 
91.84, 1.82999, -2.9905, 0.732444, 9.78192, 
91.872, 1.81918, 1.97853, -0.188582, 9.73683, 
91.904, 1.84674, -2.09194, 0.735005, 9.73644, 
91.936, 1.80939, -1.42766, 0.63216, 9.85959, 
91.968, 1.81271, -1.41397, 0.677366, 9.77288, 
92, 1.84151, -0.90559, -3.54936, 9.76766, 
92.032, 2.24915, 0.034588, -0.0367243, 9.84424, 
92.064, 2.22611, 3.28862, 0.454114, 9.82319, 
92.096, 2.21938, 0.121309, 0.0353255, 9.81485, 
92.128, 2.21869, -1.39312, 0.677157, 9.81628, 
92.16, 2.2236, -0.358831, -1.95928, 9.76068, 
92.192, 2.22984, 1.41755, -0.76551, 7.79406, 
92.224, 2.24159, -1.68301, 0.46989, 9.83229, 
92.256, 2.2238, -0.00939792, -0.0351805, 9.86591, 
92.288, 2.2101, 0.00290374, 0.102107, 9.87114, 
92.32, 2.2327, 0.00199169, -0.0759967, 9.83902, 
92.352, 2.22284, -0.0933788, 0.0904081, 9.69961, 
92.384, 2.20707, 0.0838486, -0.00720879, 9.81914, 
92.416, 2.22632, -1.74116, 0.258038, 9.77507, 
92.448, 2.21288, -1.62954, 0.457921, 9.7857, 
92.48, 2.20176, -1.79628, 0.353827, 9.78916, 
92.512, 2.20325, 0.066378, -0.290143, 9.8028, 
92.544, 2.19447, 0.0446064, -0.0659714, 9.8629, 
92.576, 2.19255, 0.105834, -0.0584132, 9.88638, 
92.608, 2.21552, 0.0345221, -0.0346649, 9.79386, 
92.64, 2.22415, 0.0376354, -0.0760344, 9.84419, 
92.672, 2.20608, 0.0228359, 0.0353626, 9.85046, 
92.704, 2.18441, -0.0778651, 0.0511839, 9.75261, 
92.736, 2.20666, -0.00537745, 0.0392046, 9.76778, 
92.768, 2.21401, -0.0387788, -0.0758961, 9.80511, 
92.8, 2.19772, 0.0580243, -0.00216218, 9.90028, 
92.832, 2.17845, -0.0798734, 0.0334827, 9.80194, 
92.864, 2.17319, -0.0437057, -0.0407643, 9.80248, 
92.896, 2.18233, 0.105847, -0.0763955, 9.84146, 
92.928, 2.17305, -0.066992, 0.0235931, 9.80697, 
92.96, 2.17214, -0.108199, 0.0241026, 9.76532, 
92.992, 2.16192, -0.0633961, 0.0280668, 9.80235, 
93.024, 2.15634, -0.0276644, -0.127878, 9.88325, 
93.056, 1.78642, 0.0472788, 0.0650769, 9.81356, 
93.088, 1.79163, -0.02448, 0.0830695, 9.80747, 
93.12, 1.77991, 0.039742, 0.0758735, 9.81542, 
93.152, 1.749, 0.0304929, 0.029817, 9.90156, 
93.184, 1.74082, 0.0659268, 0.0513507, 9.79152, 
93.216, 1.74603, 0.00130401, -0.026586, 9.73489, 
93.248, 1.728, 0.0235621, 0.0263732, 9.73395, 
93.28, 1.69892, -0.0727358, -0.250878, 9.70864, 
93.312, 1.69232, -0.0236331, -0.059829, 9.82608, 
93.344, 1.67931, 0.0677227, -0.00187397, 9.77919, 
93.376, 1.66451, -0.0312083, -0.06463, 9.75917, 
93.408, 1.665, -0.0647109, -0.0498508, 9.92661, 
93.44, 1.63492, 0.0307468, -0.0113329, 9.82862, 
93.472, 1.62096, 0.0822362, -0.164122, 9.80774, 
93.504, 1.59889, 0.0566169, -0.111894, 9.86912, 
93.536, 1.61749, 0.069815, -0.0139395, 9.82115, 
93.568, 1.61016, 0.0353888, -0.0589536, 9.7364, 
93.6, 1.61137, -0.0230189, -0.410655, 9.84314, 
93.632, 1.59101, 0.00706875, -0.0345582, 9.79965, 
93.664, 1.59753, 0.00946811, -0.193744, 9.79936, 
93.696, 1.6036, -0.0721723, -0.0307151, 9.80839, 
93.728, 1.59966, -0.0199512, -0.173539, 9.73115, 
93.76, 1.60033, 0.0192853, -0.202869, 9.87408, 
93.792, 1.59148, 0.0260478, 0.00136322, 9.77771, 
93.824, 1.59651, 0.0530914, -0.0380979, 9.77205, 
93.856, 1.58341, -0.0127837, 0.00906992, 9.80602, 
93.888, 1.59063, 0.0498793, -0.293354, 9.84978, 
93.92, 1.59242, -0.0628547, -0.354068, 9.84551, 
93.952, 1.59176, -0.0371948, -0.142603, 9.73081, 
93.984, 1.58908, 0.0113246, -0.0822397, 9.86418, 
94.016, 1.58887, -0.0235816, -0.14027, 9.71155, 
94.048, 1.77524, -0.0606138, -0.150993, 9.72954, 
94.08, 1.77784, -0.0244699, 0.0389714, 9.91077, 
94.112, 1.76555, -0.0491499, -0.15848, 9.76916, 
94.144, 1.7608, -0.0388556, -0.0385478, 9.75392, 
94.176, 1.76924, -0.00928166, -0.166525, 9.82072, 
94.208, 1.75552, -0.051119, -0.0712967, 9.80782, 
94.24, 1.74836, -0.0197162, -0.0567504, 9.81943, 
94.272, 1.74748, 0.129358, 0.193457, 9.86148, 
94.304, 1.75258, 0.0546275, 0.0232165, 9.86345, 
94.336, 1.75705, 0.0447707, 0.0513656, 9.81824, 
94.368, 1.76065, 0.00479946, -0.0452206, 9.87324, 
94.4, 1.74891, 0.052537, -0.0819407, 9.8299, 
94.432, 1.7507, 0.0303947, 0.0161304, 9.76364, 
94.464, 1.7595, 0.0133074, -0.0616799, 9.83416, 
94.496, 1.75339, -0.0757119, 0.0328089, 9.78227, 
94.528, 1.74497, -0.016108, -0.0170667, 9.73525, 
94.56, 1.75984, -0.0715463, 0.0281572, 9.73717, 
94.592, 1.75959, -0.0652846, 0.1499, 9.85841, 
94.624, 1.76298, -0.0118262, 0.158254, 9.77703, 
94.656, 1.76157, -0.0190265, 0.00992196, 9.80323, 
94.688, 1.76044, -0.022163, 0.0482823, 9.74193, 
94.72, 1.76627, 0.0394847, 0.0703208, 9.77026, 
94.752, 1.77132, 0.0447414, 0.0655916, 9.84938, 
94.784, 1.77101, -0.0141136, 0.0708343, 9.76332, 
94.816, 1.76878, -0.107018, -0.147914, 9.72222, 
94.848, 1.78374, -0.0233578, 0.0637474, 9.79982, 
94.88, 1.78824, 0.0524637, 0.0280666, 9.78131, 
94.912, 1.7962, -0.0935768, 0.00918888, 9.90128, 
94.944, 1.7969, 0.032249, 0.0447462, 9.84996, 
94.976, 1.80889, 0.0230557, -0.155871, 9.85391, 
95.008, 1.81972, 0.00153127, -0.0992753, 9.74751, 
95.04, 1.77188, -0.0262382, 0.0178809, 9.81403, 
95.072, 1.79678, -0.0735236, -0.00364877, 9.71387, 
95.104, 1.80533, -0.0483525, -0.000965153, 9.84119, 
95.136, 1.82148, 0.0193516, 0.0631056, 9.88498, 
95.168, 1.83373, 0.0407149, -0.0706796, 9.82402, 
95.2, 1.84999, 0.0114388, 0.109435, 9.82805, 
95.232, 1.85316, 0.0367546, -0.00919848, 9.70174, 
95.264, 1.85693, -0.087088, -0.0420622, 9.8797, 
95.296, 1.88163, -0.0489585, -0.0328113, 9.88102, 
95.328, 1.88023, 0.0207918, -0.0332295, 9.7801, 
95.36, 1.92315, 0.0398025, -0.00558904, 9.75831, 
95.392, 1.94607, 0.0382191, 0.0109274, 9.82071, 
95.424, 1.9498, -0.0270235, 0.0756094, 9.76585, 
95.456, 1.98777, -0.0236003, 0.0489858, 9.8978, 
95.488, 2.00557, -0.00488793, 0.0551783, 9.83819, 
95.52, 2.03604, 0.0386367, -0.101133, 9.80698, 
95.552, 2.03809, 0.00173083, 0.104191, 9.77672, 
95.584, 2.06441, -0.102202, 0.10632, 9.8442, 
95.616, 2.08551, 0.0663503, -0.0528014, 9.79965, 
95.648, 2.11023, -0.0325542, -0.021119, 9.88419, 
95.68, 2.14739, -0.0434975, -0.00761138, 9.82055, 
95.712, 2.14713, -0.0835951, -0.0207872, 9.82502, 
95.744, 2.15664, -0.0776438, 0.0492845, 9.86344, 
95.776, 2.18405, -0.0147719, -0.0283054, 9.8635, 
95.808, 2.18831, 0.0708805, -0.0869384, 9.86311, 
95.84, 2.18247, 0.0108231, 0.0738782, 9.79446, 
95.872, 2.19105, -0.053255, 0.0394181, 9.84308, 
95.904, 2.18851, 0.0323957, -0.0141805, 9.86786, 
95.936, 2.17497, 0.132983, 0.0124014, 9.7933, 
95.968, 2.17366, 0.0837031, 0.0589247, 9.84822, 
96, 2.19426, 0.0713301, -0.139924, 9.86027, 
96.032, 2.20465, -0.0455203, 0.140554, 9.82161, 
96.064, 2.19393, -0.0256598, 0.0546657, 9.77768, 
96.096, 2.21038, 0.0850297, 0.0270369, 9.74048, 
96.128, 2.18847, 0.0237395, 0.0179294, 9.86973, 
96.16, 2.20838, -0.0181779, -0.0245401, 9.84078, 
96.192, 2.19295, 0.0804561, 0.0357212, 9.75032, 
96.224, 2.219, 0.00598737, -0.0651168, 9.81318, 
96.256, 2.21619, -0.0024664, -0.0115046, 9.759, 
96.288, 2.222, 0.0244764, 0.0234018, 9.77438, 
96.32, 2.22403, -0.0740753, -0.0543615, 9.78469, 
96.352, 2.22372, 0.0138158, 0.0451597, 9.78878, 
96.384, 2.21091, 0.108642, -0.153844, 9.76526, 
96.416, 2.2345, 0.00474191, -0.0313995, 9.6942, 
96.448, 2.20241, -0.0197224, -0.123709, 9.7588, 
96.48, 2.20466, -0.0938217, 0.0189605, 9.75376, 
96.512, 2.22184, -0.00370461, -0.162375, 9.84739, 
96.544, 2.22297, -0.135232, -0.210068, 9.82129, 
96.576, 2.20726, -0.0204815, -0.0735624, 9.7331, 
96.608, 2.2218, -0.0624394, -0.114391, 9.79899, 
96.64, 2.24685, 0.0849895, -0.0180844, 9.80088, 
96.672, 2.23407, 0.0289178, 0.0589647, 9.839, 
96.704, 2.22414, 0.0405511, 0.136378, 9.70757, 
96.736, 2.23801, -0.0725203, 0.0601467, 9.84864, 
96.768, 2.23165, -0.0314421, 0.230184, 9.77857, 
96.8, 2.21645, -0.0195511, -0.0393302, 9.82686, 
96.832, 2.23662, -0.0642196, 0.0795597, 9.79349, 
96.864, 2.2217, 0.0123587, 0.0724383, 9.79395, 
96.896, 2.2532, -0.0450298, 0.0276964, 9.7866, 
96.928, 2.23407, -0.0252724, 0.173258, 9.77424, 
96.96, 2.24083, 0.0391575, 0.0732075, 9.86205, 
96.992, 2.251, 0.0432236, 0.024483, 9.83265, 
97.024, 2.24631, -0.00448057, 0.077559, 9.76947, 
97.056, 2.21771, 0.0207597, -0.0810886, 9.88401, 
97.088, 2.23044, -0.0156953, -0.0234969, 9.82582, 
97.12, 2.2241, -0.0520489, 0.113101, 9.8739, 
97.152, 2.25684, -0.0315671, 0.0317265, 9.78522, 
97.184, 2.24473, -0.0366444, -0.0186743, 9.85193, 
97.216, 2.23549, 0.0268561, 0.102532, 9.74144, 
97.248, 2.22813, 0.0108716, -0.116625, 9.78977, 
97.28, 2.23384, -0.0330541, 0.0059655, 9.76585, 
97.312, 2.24661, 0.0356839, -0.0206925, 9.78931, 
97.344, 2.23797, 0.0343046, -0.0408885, 9.873, 
97.376, 2.22941, -0.0428443, 0.0940729, 9.81045, 
97.408, 2.23953, -0.0369054, 0.0513747, 9.79753, 
97.44, 2.23056, -0.118297, 0.0118228, 9.7314, 
97.472, 2.23713, 0.00943038, -0.044205, 9.83023, 
97.504, 2.22826, -0.00593362, 0.0639852, 9.82211, 
97.536, 2.23032, -0.0498399, 0.0887932, 9.78412, 
97.568, 2.22044, 0.0250745, 0.0450293, 9.80497, 
97.6, 2.22638, 0.0276025, -0.0110506, 9.79327, 
97.632, 2.23874, 0.0205813, 0.084646, 9.83801, 
97.664, 2.23706, -0.0408105, 0.0112637, 9.84914, 
97.696, 2.2147, 0.02775, -0.0141173, 9.81606, 
97.728, 2.20817, 0.0025233, -0.0194112, 9.86812, 
97.76, 2.22164, 0.0475971, 0.0547655, 9.83926, 
97.792, 2.20272, -0.0786967, 0.0210974, 9.80911, 
97.824, 2.19267, -0.0786747, 0.0628756, 9.83133, 
97.856, 2.20628, -0.0458424, -0.0131983, 9.79713, 
97.888, 2.18842, 0.0153488, -0.068202, 9.7928, 
97.92, 2.21672, -0.0095397, -0.00868527, 9.75337, 
97.952, 2.18575, 0.045026, -0.0251717, 9.79559, 
97.984, 2.19014, 0.0655681, 0.0185394, 9.77413, 
98.016, 2.19154, -0.0956267, -0.0432277, 9.75506, 
98.048, 2.18948, -0.0304946, 0.00784314, 9.88719, 
98.08, 2.1767, -0.0306957, -0.00378042, 9.74171, 
98.112, 2.19917, 0.0119985, 0.0418726, 9.84509, 
98.144, 2.16616, 0.0159484, -0.0608338, 9.87239, 
98.176, 2.18522, -0.0146489, -0.0563048, 9.81738, 
98.208, 2.1837, 0.0240486, -0.00372368, 9.86969, 
98.24, 2.18356, 0.03642, 0.0559832, 9.86678, 
98.272, 2.17532, 0.12443, -0.00439942, 9.81605, 
98.304, 2.17851, -0.0492198, -0.0490373, 9.76743, 
98.336, 2.15414, 0.0240955, -0.0190626, 9.80557, 
98.368, 2.14295, -0.0136473, -0.0207008, 9.86826, 
98.4, 2.11201, 0.00906878, -0.0556583, 9.83907, 
98.432, 2.09204, -0.0552236, -0.0286171, 9.91313, 
98.464, 2.07362, 0.0588694, -0.0848833, 9.79038, 
98.496, 2.03271, 0.00589477, 0.0947155, 9.90069, 
98.528, 2.01777, 0.0136661, 0.0167207, 9.8583, 
98.56, 1.99477, -0.0182444, -0.0344689, 9.69518, 
98.592, 1.96776, 0.0496524, 0.0289046, 9.86158, 
98.624, 1.95434, -0.00890527, -0.00337173, 9.82361, 
98.656, 1.92703, -0.004864, -0.160209, 9.82302, 
98.688, 1.92179, 0.00928399, -0.0251369, 9.81533, 
98.72, 1.89419, -0.0321195, 0.0227782, 9.80982, 
98.752, 1.86446, 0.000722904, -0.0423106, 9.79386, 
98.784, 1.85902, 0.0214635, -0.00490493, 9.86276, 
98.816, 1.83095, -0.0201392, 0.131438, 9.68041, 
98.848, 1.80842, -0.0487738, -0.040442, 9.85142, 
98.88, 1.78592, 0.0453531, 0.101898, 9.81178, 
98.912, 1.76519, -0.0647452, 0.0394236, 9.80061, 
98.944, 1.7555, 0.0058329, -0.0117835, 9.85018, 
98.976, 1.73382, -0.0130228, 0.101386, 9.8519, 
99.008, 1.71241, -0.0592768, -0.0461332, 9.85814, 
99.04, 1.68656, -0.0427771, -0.019342, 9.80421, 
99.072, 1.68781, -0.00627831, -0.0892035, 9.75163, 
99.104, 1.64943, -0.0766292, -0.0532026, 9.82222, 
99.136, 1.64548, -0.0499198, 0.0289143, 9.82279, 
99.168, 1.62522, 0.0537367, -0.151257, 9.82748, 
99.2, 1.61138, -0.0289209, 0.00706563, 9.82964, 
99.232, 1.58672, 0.0596005, -0.146357, 9.8426, 
99.264, 1.56563, 0.0202997, -0.109349, 9.73921, 
99.296, 1.54358, 0.0297508, -0.0313196, 9.86076, 
99.328, 1.5315, 0.0828813, -0.0314768, 9.89397, 
99.36, 1.51531, 0.0469278, -0.0598719, 9.85897, 
99.392, 1.49958, 0.0191702, -0.0702105, 9.8501, 
99.424, 1.47009, -0.0199532, -0.105432, 9.89122, 
99.456, 1.45681, -4.01301, -1.62357, 8.64118, 
99.488, 1.46405, -0.0675855, -0.0222279, 7.29558, 
99.52, 1.47288, -0.0275906, 0.0108911, 9.43579, 
99.552, 1.47455, 0.0381888, -0.00104376, 9.8134, 
99.584, 1.46868, 0.0764737, -0.111507, 9.88461, 
99.616, 1.4617, -0.0155489, 0.00987432, 9.86093, 
99.648, 1.46641, -0.0813131, 0.0186541, 9.80468, 
99.68, 1.46216, 0.0180634, 0.0329914, 9.73101, 
99.712, 1.46796, 0.0354097, -0.00204809, 9.86865, 
99.744, 1.47057, -0.00479189, -0.110196, 9.82547, 
99.776, 1.46305, -0.0574918, 0.0112535, 9.83227, 
99.808, 1.46583, 0.0354319, 0.0106796, 9.84174, 
99.84, 1.46309, 0.0263483, -0.0799565, 9.82311, 
99.872, 1.46141, -0.0546132, 0.0357815, 9.83907, 
99.904, 1.46745, -0.0488911, 0.0859308, 9.83499, 
99.936, 1.47056, -0.0596875, 0.0211597, 9.88136, 
99.968, 1.47102, 0.101342, 0.0450904, 9.8041, 
100, 1.47169, -0.0226185, 0.0281372, 9.79363, 
100.032, 1.47073, 0.0604871, -0.0556458, 9.8449, 
100.064, 1.47579, -0.00159116, 0.0338439, 9.90621, 
100.096, 1.46711, -0.063431, -0.051336, 9.74463, 
100.128, 1.47299, 0.0576448, 0.00349197, 9.76863, 
100.16, 1.47577, 0.129477, 0.0303799, 9.76685, 
100.192, 1.47469, -0.0706848, 0.0604766, 9.8241, 
100.224, 1.4671, -0.00822592, -0.0156953, 9.8678, 
100.256, 1.46221, -0.0155246, -0.0666101, 9.74265, 
100.288, 1.46516, 0.0545125, 0.121656, 9.87104, 
100.32, 1.47312, 0.0688246, -0.0331332, 9.7451, 
100.352, 1.47592, 0.0537957, -0.000614438, 9.81802, 
100.384, 1.47424, -0.0902942, -0.0347766, 9.82639, 
100.416, 1.47274, 0.01827, -0.0997959, 9.86949, 
100.448, 1.4653, 0.0201136, -0.0456792, 9.87105, 
100.48, 1.47391, 0.0598208, -0.0551791, 9.80754, 
100.512, 1.47527, -0.0366252, -0.0168234, 9.84361, 
100.544, 1.47444, 0.0208845, -0.119057, 9.79586, 
100.576, 1.47581, 0.00199865, 0.0326959, 9.79684, 
100.608, 1.46302, -0.0551931, 0.102867, 9.91059, 
100.64, 1.46703, -0.00249047, -0.028857, 9.70067, 
100.672, 1.47512, 0.0111592, -0.061933, 9.77077, 
100.704, 1.46455, 0.00812899, -0.0100339, 9.91385, 
100.736, 1.4669, 0.0450209, -0.025708, 9.78657, 
100.768, 1.47299, -0.0313925, 0.0199738, 9.76275, 
100.8, 1.46694, -0.0512201, 0.0139599, 9.78982, 
100.832, 1.47152, -0.0142411, 0.0487243, 9.73246, 
100.864, 1.46718, 0.0320569, -0.0950349, 9.82399, 
100.896, 1.46165, -0.0563471, -0.00707411, 9.79717, 
100.928, 1.46572, -0.0347582, -0.0614462, 9.8232, 
100.96, 1.46452, -0.0785432, 0.0662855, 9.86012, 
100.992, 1.46335, -0.0439068, -0.00844774, 9.85547, 
101.024, 1.46454, 0.0106827, 0.000460829, 9.80074, 
101.056, 1.46148, 0.0437538, -0.0392313, 9.80347, 
101.088, 1.46572, 0.0194374, 0.0620131, 9.83663, 
101.12, 1.464, -0.00956446, -0.023589, 9.82059, 
101.152, 1.46862, 0.0492732, 0.00622518, 9.81068, 
101.184, 1.46548, -0.0499309, 0.0378423, 9.8556, 
101.216, 1.47457, -0.00764701, 0.0321445, 9.7751, 
101.248, 1.46893, -0.0863791, 0.0361571, 9.72, 
101.28, 1.46338, 0.0826205, 0.0130878, 9.80911, 
101.312, 1.46316, 0.0399935, -0.0775274, 9.80545, 
101.344, 1.46683, -0.0698619, 0.0518386, 9.82046, 
101.376, 1.4635, 0.0335665, -0.162734, 9.82054, 
101.408, 1.47164, -0.000930862, 0.0528393, 9.75914, 
101.44, 1.46899, -0.0612909, -0.0495074, 9.85375, 
101.472, 1.47402, -0.0539337, -0.00186145, 9.81513, 
101.504, 1.46714, -0.00508926, -0.098857, 9.88268, 
101.536, 1.46596, -0.0543061, 0.00763364, 9.85421, 
101.568, 1.46391, -0.0166939, -0.0125458, 9.80482, 
101.6, 1.46681, 0.0634148, -0.00221041, 9.72917, 
101.632, 1.4709, 0.0104508, 0.0252422, 9.8346, 
101.664, 1.47258, -0.125528, 0.0709975, 9.85002, 
101.696, 1.47082, -0.0268525, -0.0509323, 9.78875, 
101.728, 1.47584, -0.00708999, -0.0359678, 9.79294, 
101.76, 1.47205, 0.0660745, 0.0509189, 9.83171, 
101.792, 1.47471, 0.0396462, 0.0591625, 9.80247, 
101.824, 1.47525, 0.0501369, 0.0611141, 9.7746, 
101.856, 1.47386, 0.0488242, 0.144093, 9.85754, 
101.888, 1.47099, -0.0206614, -4.35273e-05, 9.81086, 
101.92, 1.47301, 0.0263096, 0.0713406, 9.83303, 
101.952, 1.46914, 0.0853413, -0.0147114, 9.88955, 
101.984, 1.46557, 0.062444, 0.0623934, 9.82089, 
102.016, 1.47032, 0.0262264, 0.0478761, 9.83269, 
