time, x, y, heading, vel_x, vel_y, vel_heading,
65.496, 1.72885, 2.57218, 0.0047571, 0.366664, 0.00693989, -0.328332, 
65.504, 1.73166, 2.57225, 0.00164574, 0.351795, 0.00834475, -0.38892, 
65.512, 1.73456, 2.57232, 0.00109252, 0.361985, 0.00924857, -0.0691524, 
65.52, 1.73745, 2.57239, 0.000551845, 0.362016, 0.0084004, -0.067584, 
65.528, 1.74035, 2.57246, 6.45255e-05, 0.36202, 0.00824936, -0.0609149, 
65.536, 1.74325, 2.57252, -0.000538878, 0.362021, 0.00828746, -0.0754255, 
65.544, 1.74614, 2.57258, -0.000959097, 0.36224, 0.00649081, -0.0525273, 
65.552, 1.74904, 2.57263, -0.00138015, 0.362242, 0.0063357, -0.052632, 
65.56, 1.75194, 2.57268, -0.00180168, 0.362242, 0.00620421, -0.0526904, 
65.568, 1.75484, 2.57272, -0.00222348, 0.362242, 0.00607005, -0.0527256, 
65.576, 1.75774, 2.57277, -0.00267032, 0.362862, 0.00623477, -0.0558552, 
65.584, 1.76064, 2.57282, -0.00311746, 0.362864, 0.00618855, -0.0558918, 
65.592, 1.76355, 2.57287, -0.00356474, 0.362865, 0.00603964, -0.0559103, 
65.6, 1.76645, 2.57292, -0.00401212, 0.362864, 0.00588413, -0.0559223, 
65.608, 1.76929, 2.57318, -0.00616599, 0.35511, 0.0332013, -0.269233, 
65.616, 1.77218, 2.57349, -0.00967133, 0.360732, 0.0381234, -0.438168, 
65.624, 1.77507, 2.5738, -0.014543, 0.36173, 0.0390948, -0.608961, 
65.632, 1.77796, 2.57412, -0.0207841, 0.361819, 0.0394302, -0.78014, 
65.64, 1.78092, 2.57406, -0.0207986, 0.369751, -0.00755629, -0.00180793, 
65.648, 1.7838, 2.57411, -0.0195407, 0.359536, 0.0059903, 0.157241, 
65.656, 1.78679, 2.57416, -0.0178079, 0.373805, 0.00644457, 0.216596, 
65.664, 1.78978, 2.57423, -0.0160678, 0.37398, 0.00907005, 0.217511, 
65.672, 1.79275, 2.57419, -0.0161102, 0.371138, -0.00558159, -0.00529304, 
65.68, 1.79566, 2.57416, -0.0163884, 0.364133, -0.00332291, -0.0347746, 
65.688, 1.79858, 2.57414, -0.0166701, 0.364084, -0.00178994, -0.0352145, 
65.696, 1.80149, 2.57413, -0.0169532, 0.364074, -0.00180586, -0.0353948, 
65.704, 1.80439, 2.57412, -0.0173012, 0.362919, -0.00119528, -0.0434972, 
65.712, 1.80729, 2.57411, -0.0176501, 0.362911, -0.000878838, -0.0436166, 
65.72, 1.8102, 2.57411, -0.0179995, 0.362903, -0.000968054, -0.0436742, 
65.728, 1.8131, 2.5741, -0.0183492, 0.362899, -0.00107275, -0.0437101, 
65.736, 1.81601, 2.57407, -0.0185856, 0.363543, -0.00300936, -0.0295488, 
65.744, 1.81892, 2.57405, -0.0188217, 0.363545, -0.0031361, -0.0295079, 
65.752, 1.82183, 2.57402, -0.0190579, 0.363544, -0.00320902, -0.0295326, 
65.76, 1.82473, 2.574, -0.0192944, 0.363543, -0.00328153, -0.0295545, 
65.768, 1.82755, 2.57396, -0.0187506, 0.352457, -0.00493443, 0.0679734, 
65.776, 1.83035, 2.5739, -0.018113, 0.349712, -0.00736031, 0.0796945, 
65.784, 1.83315, 2.57383, -0.0174728, 0.349678, -0.0086931, 0.0800328, 
65.792, 1.83595, 2.57375, -0.016831, 0.349679, -0.00919175, 0.08022, 
65.8, 1.83874, 2.57368, -0.0162734, 0.349638, -0.00943319, 0.0696987, 
65.808, 1.84154, 2.5736, -0.0157156, 0.349641, -0.00960031, 0.0697297, 
65.816, 1.84434, 2.57352, -0.0151571, 0.349646, -0.00974087, 0.0698136, 
65.824, 1.84714, 2.57345, -0.014598, 0.349651, -0.00988255, 0.0698852, 
65.832, 1.84994, 2.57337, -0.0141005, 0.350022, -0.00999403, 0.0621826, 
65.84, 1.85274, 2.57328, -0.0136031, 0.35003, -0.0100844, 0.0621752, 
65.848, 1.85554, 2.5732, -0.0131054, 0.350033, -0.0102374, 0.0622178, 
65.856, 1.85834, 2.57312, -0.0126073, 0.350036, -0.010414, 0.0622562, 
65.864, 1.86109, 2.57304, -0.0122828, 0.344319, -0.00947253, 0.0405702, 
65.872, 1.86385, 2.57297, -0.0119584, 0.344296, -0.00935705, 0.0405415, 
65.88, 1.8666, 2.57289, -0.011634, 0.344293, -0.00923651, 0.0405603, 
65.888, 1.86935, 2.57282, -0.0113094, 0.344292, -0.00912768, 0.0405732, 
65.896, 1.87207, 2.57277, -0.0111654, 0.33963, -0.0060444, 0.0179991, 
65.904, 1.87479, 2.57273, -0.0110219, 0.33961, -0.00596107, 0.0179374, 
65.912, 1.8775, 2.57268, -0.0108783, 0.339607, -0.0059056, 0.0179455, 
65.92, 1.88022, 2.57263, -0.0107347, 0.339607, -0.00585836, 0.0179492, 
65.928, 1.88284, 2.57257, -0.00988973, 0.327014, -0.00752719, 0.105623, 
65.936, 1.88544, 2.57249, -0.00898892, 0.32537, -0.0101658, 0.112602, 
65.944, 1.88804, 2.5724, -0.00808632, 0.325345, -0.0112901, 0.112825, 
65.952, 1.89065, 2.57231, -0.00718302, 0.325344, -0.011692, 0.112912, 
65.96, 1.89324, 2.57221, -0.00636958, 0.324861, -0.0119163, 0.101679, 
65.968, 1.89584, 2.57211, -0.00555644, 0.324861, -0.0121263, 0.101643, 
65.976, 1.89844, 2.57202, -0.00474339, 0.324863, -0.0122575, 0.101632, 
65.984, 1.90104, 2.57192, -0.00393042, 0.324865, -0.0123804, 0.10162, 
65.992, 1.90364, 2.57184, -0.00452496, 0.324594, -0.0102149, -0.0743167, 
66, 1.90618, 2.57175, -0.00554591, 0.317896, -0.010114, -0.127619, 
66.008, 1.90872, 2.57168, -0.00656947, 0.317865, -0.0086646, -0.127945, 
66.016, 1.91127, 2.57162, -0.00759458, 0.317858, -0.00816001, -0.128139, 
66.024, 1.91381, 2.57156, -0.00724528, 0.318131, -0.0077117, 0.0436624, 
66.032, 1.91641, 2.5715, -0.00666942, 0.324706, -0.00782828, 0.0719831, 
66.04, 1.91901, 2.57144, -0.00609204, 0.324739, -0.00667031, 0.0721725, 
66.048, 1.92161, 2.57139, -0.00551356, 0.324745, -0.00647424, 0.0723105, 
66.056, 1.9242, 2.57135, -0.00630041, 0.324273, -0.00543525, -0.0983573, 
66.064, 1.92672, 2.57131, -0.00739352, 0.315196, -0.00509074, -0.136638, 
66.072, 1.92924, 2.57128, -0.00848963, 0.315133, -0.0030795, -0.137013, 
66.08, 1.93176, 2.57126, -0.00958625, 0.315128, -0.00237528, -0.137078, 
66.088, 1.93429, 2.57124, -0.00935373, 0.316222, -0.00232541, 0.0290649, 
66.096, 1.93687, 2.57123, -0.00893255, 0.321791, -0.00229112, 0.0526472, 
66.104, 1.93944, 2.57121, -0.00850952, 0.321819, -0.00129567, 0.0528791, 
66.112, 1.94202, 2.57121, -0.00808521, 0.321825, -0.00114463, 0.053039, 
66.12, 1.94459, 2.5712, -0.00902427, 0.321426, -0.000391937, -0.117384, 
66.128, 1.94711, 2.5712, -0.0101682, 0.315492, -7.43711e-05, -0.142991, 
66.136, 1.94964, 2.57121, -0.0113139, 0.315434, 0.00132602, -0.14321, 
66.144, 1.95216, 2.57123, -0.0124596, 0.315416, 0.00187392, -0.143212, 
66.152, 1.95469, 2.57122, -0.0121987, 0.316534, -0.000428963, 0.0326116, 
66.16, 1.95727, 2.57122, -0.0117331, 0.322596, -0.000107279, 0.0581966, 
66.168, 1.95985, 2.57123, -0.0112654, 0.322627, 0.000983636, 0.0584655, 
66.176, 1.96243, 2.57124, -0.0107963, 0.322634, 0.00113064, 0.058634, 
66.184, 1.96502, 2.57125, -0.0102832, 0.322716, 0.00102752, 0.0641429, 
66.192, 1.9676, 2.57126, -0.00976907, 0.322718, 0.000846078, 0.0642617, 
66.2, 1.97018, 2.57126, -0.00925434, 0.32272, 0.000623133, 0.0643415, 
66.208, 1.97276, 2.57126, -0.00873911, 0.322722, 0.000389102, 0.0644046, 
66.216, 1.97534, 2.57127, -0.00959065, 0.322622, 0.00141567, -0.106443, 
66.224, 1.97787, 2.57129, -0.0109639, 0.316278, 0.00173684, -0.171656, 
66.232, 1.9804, 2.57131, -0.012341, 0.316215, 0.00320119, -0.172133, 
66.24, 1.98293, 2.57134, -0.0137179, 0.316195, 0.00375619, -0.172112, 
66.248, 1.98547, 2.57133, -0.0135562, 0.31694, -0.00231239, 0.0202136, 
66.256, 1.98803, 2.57131, -0.0132768, 0.320349, -0.0016744, 0.0349182, 
66.264, 1.99059, 2.5713, -0.0129957, 0.320367, -0.00109216, 0.0351355, 
66.272, 1.99316, 2.57129, -0.0127135, 0.320372, -0.00108981, 0.035281, 
66.28, 1.99572, 2.57127, -0.012637, 0.320826, -0.00310689, 0.00955655, 
66.288, 1.99829, 2.57125, -0.0125607, 0.320829, -0.00308436, 0.00953941, 
66.296, 2.00086, 2.57122, -0.0124838, 0.32083, -0.00325307, 0.00961217, 
66.304, 2.00342, 2.57119, -0.0124064, 0.32083, -0.00347407, 0.00967143, 
66.312, 2.00582, 2.57114, -0.0120767, 0.299747, -0.00590493, 0.0412134, 
66.32, 2.00821, 2.57107, -0.0117223, 0.298963, -0.00927551, 0.0443088, 
66.328, 2.0106, 2.571, -0.0113659, 0.298945, -0.00920618, 0.0445446, 
66.336, 2.013, 2.57092, -0.011009, 0.29894, -0.00908532, 0.0446071, 
66.344, 2.01539, 2.57085, -0.0105084, 0.299893, -0.00931851, 0.0625814, 
66.352, 2.01779, 2.57078, -0.0100075, 0.299899, -0.00924377, 0.0626132, 
66.36, 2.02019, 2.5707, -0.00950668, 0.299903, -0.0092782, 0.0626015, 
66.368, 2.02259, 2.57063, -0.00900591, 0.299905, -0.00936057, 0.0625966, 
66.376, 2.02499, 2.57055, -0.00851931, 0.299148, -0.00955066, 0.0608246, 
66.384, 2.02738, 2.57047, -0.00803269, 0.299147, -0.00983767, 0.0608268, 
66.392, 2.02977, 2.57039, -0.00754605, 0.299148, -0.0100326, 0.0608302, 
66.4, 2.03216, 2.57031, -0.00705938, 0.29915, -0.0100949, 0.0608337, 
66.408, 2.03456, 2.57024, -0.00668264, 0.299985, -0.00817848, 0.0470933, 
66.416, 2.03696, 2.57018, -0.0063065, 0.29999, -0.00802453, 0.0470176, 
66.424, 2.03936, 2.57012, -0.00593036, 0.299991, -0.00791227, 0.0470164, 
66.432, 2.04176, 2.57005, -0.00555422, 0.299992, -0.00780334, 0.0470178, 
66.44, 2.04416, 2.56999, -0.00514884, 0.299549, -0.00807904, 0.0506734, 
66.448, 2.04656, 2.56993, -0.0047433, 0.299548, -0.00805955, 0.0506924, 
66.456, 2.04895, 2.56986, -0.00433774, 0.299548, -0.0079428, 0.0506949, 
66.464, 2.05135, 2.5698, -0.00393217, 0.299549, -0.00782351, 0.0506956, 
66.472, 2.05372, 2.56973, -0.00258296, 0.2967, -0.00840728, 0.168651, 
66.48, 2.0561, 2.56966, -0.00122844, 0.296675, -0.00917145, 0.169315, 
66.488, 2.05847, 2.56958, 0.000136377, 0.296674, -0.00952798, 0.170602, 
66.496, 2.06084, 2.5695, 0.00148356, 0.296674, -0.00977006, 0.168398, 
66.504, 2.06322, 2.56948, 0.00124819, 0.296668, -0.00263223, -0.0294222, 
66.512, 2.06559, 2.56946, 0.000758473, 0.297159, -0.00321147, -0.0612141, 
66.52, 2.06797, 2.56943, 0.000266473, 0.297162, -0.00317231, -0.0615, 
66.528, 2.07035, 2.56941, -0.000231629, 0.297163, -0.00299111, -0.0622629, 
66.536, 2.07273, 2.56937, -0.00209245, 0.297615, -0.00496698, -0.232602, 
66.544, 2.07517, 2.56933, -0.00489865, 0.305232, -0.00493169, -0.350775, 
66.552, 2.07772, 2.56928, -0.00816177, 0.319109, -0.0062675, -0.40789, 
66.56, 2.08028, 2.56921, -0.0114191, 0.319249, -0.00910033, -0.407166, 
66.568, 2.08284, 2.56913, -0.012815, 0.319819, -0.00980131, -0.174488, 
66.576, 2.0854, 2.56905, -0.0141951, 0.319855, -0.00983655, -0.172509, 
66.584, 2.08795, 2.56897, -0.0155745, 0.319851, -0.00959809, -0.172423, 
66.592, 2.09051, 2.5689, -0.0169532, 0.319842, -0.00927403, -0.172343, 
66.6, 2.09317, 2.56881, -0.0190599, 0.332114, -0.01044, -0.263341, 
66.608, 2.09585, 2.56871, -0.0212465, 0.3346, -0.0125336, -0.273323, 
66.616, 2.09852, 2.56861, -0.0234305, 0.334635, -0.0133459, -0.272996, 
66.624, 2.1012, 2.5685, -0.0256118, 0.334632, -0.0133404, -0.272662, 
66.632, 2.10388, 2.56843, -0.0255161, 0.334558, -0.00893551, 0.0119576, 
66.64, 2.10656, 2.56835, -0.0240575, 0.335014, -0.00990008, 0.182331, 
66.648, 2.10924, 2.56827, -0.0225869, 0.335031, -0.010207, 0.183827, 
66.656, 2.11192, 2.56818, -0.0211141, 0.335044, -0.0105129, 0.1841, 
66.664, 2.1146, 2.56812, -0.0212008, 0.335448, -0.00743506, -0.0108469, 
66.672, 2.11732, 2.56806, -0.0224017, 0.339644, -0.00772856, -0.150111, 
66.68, 2.12012, 2.568, -0.0239515, 0.350155, -0.00836757, -0.193717, 
66.688, 2.12292, 2.56791, -0.0255024, 0.350247, -0.0103129, -0.193869, 
66.696, 2.12572, 2.56784, -0.0253492, 0.349191, -0.00901241, 0.0191569, 
66.704, 2.12851, 2.56777, -0.0238276, 0.349326, -0.00946327, 0.190196, 
66.712, 2.1313, 2.56769, -0.0211538, 0.348204, -0.00982752, 0.334222, 
66.72, 2.13408, 2.5676, -0.0184672, 0.348216, -0.0103708, 0.335832, 
66.728, 2.13687, 2.56755, -0.0185483, 0.348459, -0.00639513, -0.0101397, 
66.736, 2.13966, 2.5675, -0.0199987, 0.348165, -0.00652034, -0.181303, 
66.744, 2.14248, 2.56745, -0.0220775, 0.352682, -0.00623039, -0.259847, 
66.752, 2.1453, 2.5674, -0.024159, 0.352707, -0.00681421, -0.26019, 
66.76, 2.14812, 2.56733, -0.0241143, 0.352113, -0.00837567, 0.00558914, 
66.768, 2.15086, 2.56726, -0.0235573, 0.342971, -0.00863469, 0.069619, 
66.776, 2.1536, 2.56717, -0.0229957, 0.342874, -0.0106814, 0.0701973, 
66.784, 2.15634, 2.56708, -0.0224332, 0.34287, -0.0114077, 0.070322, 
66.792, 2.15909, 2.56699, -0.0222008, 0.343746, -0.0112043, 0.0290502, 
66.8, 2.16184, 2.56691, -0.0219686, 0.343751, -0.0111345, 0.0290147, 
66.808, 2.16459, 2.56682, -0.0217359, 0.343754, -0.011089, 0.0290955, 
66.816, 2.16735, 2.56673, -0.0215026, 0.343756, -0.0110367, 0.0291607, 
66.824, 2.1701, 2.56665, -0.0217087, 0.344783, -0.0100995, -0.0257678, 
66.832, 2.17286, 2.56657, -0.0219187, 0.344786, -0.0102171, -0.0262393, 
66.84, 2.17562, 2.56648, -0.0221306, 0.344785, -0.0100924, -0.0264909, 
66.848, 2.17838, 2.56641, -0.0223441, 0.344784, -0.00991207, -0.0266911, 
66.856, 2.18115, 2.56634, -0.0224029, 0.345919, -0.00837174, -0.00734881, 
66.864, 2.18391, 2.56627, -0.022462, 0.345924, -0.00840585, -0.00739273, 
66.872, 2.18668, 2.56621, -0.022522, 0.345924, -0.00827966, -0.00749232, 
66.88, 2.18945, 2.56614, -0.0225826, 0.345924, -0.00807908, -0.00757417, 
66.888, 2.19222, 2.56608, -0.0226229, 0.346519, -0.00792416, -0.00503781, 
66.896, 2.19499, 2.56601, -0.0226635, 0.346521, -0.00781736, -0.00508192, 
66.904, 2.19776, 2.56595, -0.0227045, 0.346521, -0.00762588, -0.00512381, 
66.912, 2.20054, 2.56589, -0.0227458, 0.346521, -0.00741177, -0.00515741, 
66.92, 2.20332, 2.56584, -0.0233018, 0.347961, -0.00731963, -0.0694999, 
66.928, 2.2061, 2.56578, -0.023861, 0.34797, -0.00738002, -0.0698965, 
66.936, 2.20889, 2.56572, -0.0244197, 0.347968, -0.00723489, -0.0698468, 
66.944, 2.21167, 2.56566, -0.0249781, 0.347964, -0.0070326, -0.0697999, 
66.952, 2.21443, 2.5656, -0.024606, 0.345068, -0.00762647, 0.046514, 
66.96, 2.21719, 2.56553, -0.0242264, 0.345045, -0.00841772, 0.0474576, 
66.968, 2.21995, 2.56546, -0.0238444, 0.345046, -0.0087904, 0.0477396, 
66.976, 2.22271, 2.56539, -0.0234608, 0.345047, -0.00904415, 0.0479564, 
66.984, 2.22548, 2.56532, -0.0233101, 0.346432, -0.00911023, 0.0188382, 
66.992, 2.22826, 2.56525, -0.023159, 0.34644, -0.00903783, 0.0188844, 
67, 2.23103, 2.56517, -0.023007, 0.346442, -0.00916246, 0.0189961, 
67.008, 2.2338, 2.5651, -0.0228544, 0.346444, -0.00934332, 0.0190859, 
67.016, 2.23657, 2.56502, -0.0224867, 0.34655, -0.00954375, 0.0459511, 
67.024, 2.23934, 2.56494, -0.0221174, 0.346555, -0.0097316, 0.0461694, 
67.032, 2.24212, 2.56486, -0.0217478, 0.346558, -0.00993791, 0.0461949, 
67.04, 2.24489, 2.56478, -0.0213781, 0.346561, -0.0101494, 0.0462158, 
67.048, 2.24766, 2.56471, -0.0196403, 0.346779, -0.0093555, 0.217227, 
67.056, 2.25051, 2.56463, -0.0170372, 0.355921, -0.00951671, 0.325388, 
67.064, 2.25337, 2.56457, -0.0143877, 0.35716, -0.00792399, 0.331187, 
67.072, 2.25623, 2.56451, -0.0117337, 0.357198, -0.00744361, 0.331745, 
67.08, 2.25917, 2.56446, -0.0115498, 0.367769, -0.00632056, 0.022994, 
67.088, 2.26211, 2.56442, -0.0113725, 0.367815, -0.00445653, 0.0221622, 
67.096, 2.26505, 2.56439, -0.0111947, 0.367823, -0.00416012, 0.0222251, 
67.104, 2.26799, 2.56436, -0.0110168, 0.367825, -0.00429633, 0.0222328, 
67.112, 2.27094, 2.56432, -0.0107837, 0.368735, -0.00448121, 0.0291365, 
67.12, 2.27389, 2.56428, -0.0105504, 0.368739, -0.0046121, 0.0291613, 
67.128, 2.27684, 2.56424, -0.0103172, 0.368739, -0.00487355, 0.029158, 
67.136, 2.27979, 2.5642, -0.0100839, 0.36874, -0.00515835, 0.0291548, 
67.144, 2.28274, 2.56417, -0.0112186, 0.368692, -0.00395038, -0.141837, 
67.152, 2.28566, 2.56414, -0.0134644, 0.36411, -0.00356185, -0.280722, 
67.16, 2.28855, 2.56412, -0.0158125, 0.361126, -0.00238769, -0.293512, 
67.168, 2.29143, 2.56411, -0.0181591, 0.361076, -0.00133282, -0.293331, 
67.176, 2.29433, 2.56406, -0.0180683, 0.361427, -0.00668939, 0.0113545, 
67.184, 2.29721, 2.56401, -0.0166081, 0.36106, -0.00643283, 0.182528, 
67.192, 2.3001, 2.56395, -0.0142188, 0.360137, -0.00667422, 0.298665, 
67.2, 2.30298, 2.5639, -0.011819, 0.360145, -0.00704107, 0.299969, 
67.208, 2.30586, 2.56384, -0.0094349, 0.360757, -0.00720885, 0.298014, 
67.216, 2.30875, 2.56378, -0.00704746, 0.360774, -0.00728507, 0.29843, 
67.224, 2.31164, 2.56372, -0.00465664, 0.360783, -0.00743955, 0.298853, 
67.232, 2.31452, 2.56366, -0.00226252, 0.360789, -0.00761986, 0.299265, 
67.24, 2.31741, 2.56366, -0.00229743, 0.360728, -0.000571452, -0.00436431, 
67.248, 2.32029, 2.56365, -0.00370164, 0.360146, -0.00110115, -0.175526, 
67.256, 2.32319, 2.56364, -0.00603726, 0.362559, -0.000812551, -0.291952, 
67.264, 2.32609, 2.56363, -0.00837754, 0.362578, -0.00103143, -0.292536, 
67.272, 2.32899, 2.56363, -0.0105731, 0.362146, -0.000883006, -0.274444, 
67.28, 2.33188, 2.56362, -0.0127655, 0.362136, -0.000602852, -0.27405, 
67.288, 2.33478, 2.56362, -0.0149557, 0.362126, -0.000357306, -0.273769, 
67.296, 2.33768, 2.56362, -0.0171435, 0.362114, -0.000120766, -0.273479, 
67.304, 2.34057, 2.56357, -0.0170413, 0.362081, -0.0064167, 0.0127755, 
67.312, 2.34347, 2.56352, -0.0155699, 0.361589, -0.00599334, 0.183925, 
67.32, 2.34637, 2.56347, -0.0130204, 0.362417, -0.00629443, 0.318682, 
67.328, 2.34927, 2.56342, -0.0104588, 0.362445, -0.00637917, 0.320206, 
67.336, 2.35209, 2.56336, -0.0102256, 0.353514, -0.00715774, 0.0291502, 
67.344, 2.35492, 2.5633, -0.00999829, 0.353475, -0.00700014, 0.028411, 
67.352, 2.35775, 2.56325, -0.00977014, 0.353468, -0.00696108, 0.0285189, 
67.36, 2.36058, 2.56319, -0.00954136, 0.353466, -0.00691604, 0.0285976, 
67.368, 2.3634, 2.56315, -0.00943684, 0.353256, -0.00482977, 0.0130649, 
67.376, 2.36623, 2.56312, -0.00933259, 0.353256, -0.00478973, 0.0130315, 
67.384, 2.36906, 2.56308, -0.00922807, 0.353256, -0.00477318, 0.0130647, 
67.392, 2.37188, 2.56304, -0.00912332, 0.353257, -0.00475658, 0.0130944, 
67.4, 2.37471, 2.563, -0.0092938, 0.35394, -0.00462562, -0.0213098, 
67.408, 2.37754, 2.56297, -0.00946782, 0.353942, -0.00458231, -0.0217535, 
67.416, 2.38038, 2.56293, -0.009644, 0.353943, -0.0044346, -0.022022, 
67.424, 2.38321, 2.5629, -0.00982188, 0.353942, -0.00425336, -0.0222354, 
67.432, 2.38604, 2.56286, -0.00961193, 0.353502, -0.00455224, 0.0262445, 
67.44, 2.38886, 2.56282, -0.009399, 0.353501, -0.00483709, 0.0266157, 
67.448, 2.39169, 2.56278, -0.00918466, 0.353501, -0.00506023, 0.0267928, 
67.456, 2.39452, 2.56274, -0.00896919, 0.353502, -0.00526866, 0.0269335, 
67.464, 2.39736, 2.5627, -0.00887568, 0.354526, -0.004426, 0.0116887, 
67.472, 2.40019, 2.56267, -0.00878197, 0.35453, -0.00440898, 0.0117141, 
67.48, 2.40303, 2.56263, -0.00868768, 0.354532, -0.00441067, 0.0117861, 
67.488, 2.40586, 2.5626, -0.00859293, 0.354532, -0.00440586, 0.0118442, 
67.496, 2.4087, 2.56256, -0.00846305, 0.354466, -0.00464531, 0.0162345, 
67.504, 2.41154, 2.56252, -0.00833277, 0.354466, -0.00487032, 0.0162854, 
67.512, 2.41437, 2.56248, -0.00820222, 0.354467, -0.00490808, 0.0163179, 
67.52, 2.41721, 2.56244, -0.00807148, 0.354467, -0.00487492, 0.0163426, 
67.528, 2.41999, 2.56241, -0.00897882, 0.348162, -0.00355751, -0.113417, 
67.536, 2.42275, 2.5624, -0.0100151, 0.344417, -0.00208254, -0.129534, 
67.544, 2.4255, 2.56239, -0.0110532, 0.344377, -0.000818556, -0.129758, 
67.552, 2.42826, 2.56239, -0.0120917, 0.344359, -0.000335227, -0.12982, 
67.56, 2.43091, 2.56239, -0.0123549, 0.331478, -0.000125871, -0.0328979, 
67.568, 2.43356, 2.56239, -0.0126154, 0.33142, -0.000174086, -0.0325686, 
67.576, 2.43621, 2.56238, -0.012876, 0.33141, -0.000231001, -0.0325672, 
67.584, 2.43886, 2.56238, -0.0131371, 0.331406, -0.000287846, -0.0326384, 
67.592, 2.44151, 2.56238, -0.013434, 0.331289, -6.13577e-05, -0.0371091, 
67.6, 2.44416, 2.56238, -0.0137315, 0.331288, 6.06396e-05, -0.0371967, 
67.608, 2.44682, 2.56238, -0.0140296, 0.331288, 9.19797e-05, -0.0372567, 
67.616, 2.44947, 2.56238, -0.014328, 0.331287, 1.5525e-05, -0.0373042, 
67.624, 2.45203, 2.56239, -0.0150399, 0.320766, 0.00128391, -0.0889801, 
67.632, 2.4546, 2.56242, -0.0157537, 0.320668, 0.00348614, -0.0892296, 
67.64, 2.45716, 2.56245, -0.0164669, 0.320639, 0.00421072, -0.0891543, 
67.648, 2.45973, 2.56249, -0.0171798, 0.320628, 0.0045237, -0.0891129, 
67.656, 2.46229, 2.56253, -0.0178126, 0.320999, 0.00463155, -0.0790926, 
67.664, 2.46486, 2.56256, -0.0184447, 0.321, 0.00441693, -0.0790116, 
67.672, 2.46743, 2.5626, -0.0190766, 0.320999, 0.00420681, -0.0789909, 
67.68, 2.47, 2.56263, -0.0197083, 0.320998, 0.00399571, -0.0789669, 
67.688, 2.47257, 2.56266, -0.0204586, 0.321969, 0.00409895, -0.0937844, 
67.696, 2.47515, 2.56269, -0.0212094, 0.321974, 0.00407884, -0.0938532, 
67.704, 2.47773, 2.56273, -0.02196, 0.321972, 0.00420398, -0.0938147, 
67.712, 2.4803, 2.56276, -0.0227102, 0.321968, 0.00437671, -0.0937751, 
67.72, 2.48288, 2.56278, -0.0220187, 0.321928, 0.00183436, 0.0864271, 
67.728, 2.48545, 2.56279, -0.0199595, 0.321737, 0.0018346, 0.257404, 
67.736, 2.48803, 2.56281, -0.0173508, 0.32189, 0.00159318, 0.326094, 
67.744, 2.4906, 2.56282, -0.0147332, 0.321912, 0.0014053, 0.327192, 
67.752, 2.49311, 2.56281, -0.0144747, 0.313325, -0.000499569, 0.0323165, 
67.76, 2.49561, 2.56279, -0.0142224, 0.313287, -0.00230384, 0.0315339, 
67.768, 2.49812, 2.56277, -0.0139691, 0.313281, -0.00296187, 0.0316693, 
67.776, 2.50063, 2.56274, -0.0137149, 0.313279, -0.00328543, 0.0317664, 
67.784, 2.50313, 2.56272, -0.0135656, 0.312954, -0.00352182, 0.018665, 
67.792, 2.50563, 2.56269, -0.0134162, 0.312953, -0.00375832, 0.0186809, 
67.8, 2.50814, 2.56265, -0.0132664, 0.312954, -0.00394065, 0.0187256, 
67.808, 2.51064, 2.56262, -0.0131163, 0.312955, -0.00411384, 0.0187617, 
67.816, 2.51315, 2.56259, -0.0127162, 0.313248, -0.00427174, 0.0500078, 
67.824, 2.51565, 2.56255, -0.0123152, 0.313251, -0.00439479, 0.0501292, 
67.832, 2.51816, 2.56252, -0.011914, 0.313253, -0.00456666, 0.0501484, 
67.84, 2.52067, 2.56248, -0.0115127, 0.313255, -0.00475549, 0.0501639, 
67.848, 2.52314, 2.56245, -0.0115302, 0.309871, -0.00351614, -0.00219118, 
67.856, 2.52562, 2.56242, -0.0115487, 0.309858, -0.00352854, -0.00231859, 
67.864, 2.5281, 2.56239, -0.0115674, 0.309856, -0.00354338, -0.00233431, 
67.872, 2.53058, 2.56236, -0.0115862, 0.309855, -0.00355682, -0.00234558, 
67.88, 2.53304, 2.56233, -0.011087, 0.307149, -0.00409033, 0.0624036, 
67.888, 2.5355, 2.56229, -0.010584, 0.307126, -0.00480805, 0.0628682, 
67.896, 2.53795, 2.56225, -0.01008, 0.307125, -0.00513551, 0.0630017, 
67.904, 2.54041, 2.56221, -0.00957516, 0.307127, -0.0053564, 0.0631036, 
67.912, 2.54285, 2.56218, -0.0103512, 0.30523, -0.00363431, -0.0970003, 
67.92, 2.5452, 2.56216, -0.0115248, 0.293379, -0.00299011, -0.146703, 
67.928, 2.54754, 2.56215, -0.0127007, 0.293271, -0.00042102, -0.146989, 
67.936, 2.54989, 2.56216, -0.0138762, 0.293237, 0.000391778, -0.146936, 
67.944, 2.55224, 2.56216, -0.0151535, 0.294124, 0.000635076, -0.159659, 
67.952, 2.5546, 2.56217, -0.0164313, 0.294125, 0.000632878, -0.159726, 
67.96, 2.55695, 2.56217, -0.0177087, 0.294122, 0.00071271, -0.159677, 
67.968, 2.5593, 2.56218, -0.0189856, 0.294118, 0.000824846, -0.159612, 
67.976, 2.56168, 2.56214, -0.0188277, 0.296914, -0.00418188, 0.0197422, 
